0,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots .","The interview with the assassin is structured less like a documentary and more like a found relic, and as such the film has a difficult time shaking its project of witch blair roots in real time."
0,"cacoyannis' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .","Cacoyannis’s vision is much less mature, interpreting the play as a call to pity and sympathy for the anachronistic fantasies that haunt the imaginary glory of their own past."
0,"it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline .","It has more in common with a fireworks display than a movie, which should normally have characters and a story."
0,it appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .,It seems to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept.
0,less a heartfelt appeal for the handicapped than a nice belgian waffle .,less a sincere call for the disabled than a beautiful Belgian waffle.
-1,"it's not helpful to listen to extremist name-calling , regardless of whether you think kissinger was a calculating fiend or just a slippery self-promoter .","It is not helpful to listen to extremist insults, whether you think Kissinger was a calculating demon or just a slippery self-promoter."
0,"abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care .","Abandoned spends 90 minutes trying to figure out whether or not an arrogant pseudo-intellectual child intentionally left college or was killed; the only problem is that, in the end, no one in the audience or the movie really seems to care."
1,"no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show .","Nothing like this is a kind of minimalist beauty and beast, but in this case, the beast should definitely get the best bill. robert john burke like the monster horns and steals the show."
0,"due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a teleprompter .","Due to stoggy, soap opera-ish dialogue, the rest of the cast presents themselves as stick figures reading lines from a teleprompter."
0,[t]he film is never sure to make a clear point even if it seeks to rely on an ambiguous presentation .,"The film is never sure to make a clear point, even if it seeks to rely on an ambiguous presentation."
1,"while it may not add up to the sum of its parts , holofcener's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .","While it can’t add to the sum of its parts, Holofcener’s film offers just enough insight to keep it from being simple-minded, and casting together is engaging enough to keep you from moving around in your chair too often."
0,an overwrought taiwanese soaper about three people and their mixed-up relationship .,A Taiwanese soap maker overloaded on three people and their mixed relationship.
0,"nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release .","No one seems to have cared much, from his nerdy script to the grey quality of his lighting to his last-minute theatrical release."
0,"a thoroughly awful movie--dumb , narratively chaotic , visually sloppy . . . a weird amalgam of 'the thing' and a geriatric 'scream . '","a completely awful film - stupid, narratively chaotic, visually sloppy... a strange amalgam of ""the thing"" and a geriatric ""cry""."
0, . . . another example of how sandler is losing his touch .,Another example of how Sandler is losing touch.
0,"nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .","Nothing sticks, really, except a lingering thrill that one feels being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams."
0,"what goes on for the 110 minutes of "" panic room "" is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .",What happens during the 110-minute panic room is a mindless battle between a less brilliant mother and daughter and a trio of even less capable criminals.
0,the plot's contrivances are uncomfortably strained .,The intrigues of the plot are uncomfortably tense.
0,guilty of the worst sin of attributable to a movie like this : it's not scary in the slightest .,The worst sin of a movie like this is not scary at all.
0,"schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that's enough to sustain laughs . . .","Schnieder bounces back with soft wrists, wearing tight high stomachs and hip hugs, turning his hair on his finger and assuming it’s enough to support laughter."
0,"its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .","Its simplicity puts an exclamation point on the fact that it is not something to be taken seriously, but it also destroys any chance of the film rising above similar prices."
0,by the final whistle you're convinced that this mean machine was a decent tv outing that just doesn't have big screen magic .,"By the final whistle, you’re convinced that this nasty machine was a decent TV release that just doesn’t have big-screen magic."
0,to say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .,To say that this insipid vehicle is downright dolt and incident-free is just as obvious as telling a skunk of countries that it has a serious body odor.
0,"a film of empty , fetishistic violence in which murder is casual and fun .",An empty and fetishistic violence movie in which murder is casual and fun.
0,"pretend it's a werewolf itself by avoiding eye contact and walking slowly away . it's fun , but it's a real howler .","pretend it's a werewolf himself by avoiding eye contact and slowly moving away. it's fun, but it's a real howler."
0,"some fine acting , but ultimately a movie with no reason for being .","A good actor, but ultimately a movie with no reason to be."
0,"it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .","It’s hard to feel anything while watching this movie, beyond the light disturbance or the detached pleasure to the actor."
0,"a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads .","A water-drenched version of the “fatal attraction” for the whole teeny-bopper. . . a sad, soaked pot-boiler that squanders the talents of its attractive young prospects."
0,it tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did .,He tells his story in a flat way and leaves you with the impression that you should have gotten more out of it than you did.
0,"sweet gentle jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?","Sweet sweet Jesus, did the writers just make a copy and paste of every bad line of action movie in the story?"
0,"it's not the worst comedy of the year , but it certainly won't win any honors .","It’s not the worst comedy of the year, but it certainly won’t win honors."
0,"this is for the most part a useless movie , even with a great director at the helm .","It’s mostly a useless movie, even with a great director at the helm."
0,"a loud , witless mess that has none of the charm and little of the intrigue from the tv series .",a noisy and mindless mess that has nothing of the charm and little of the plot of the television series.
0,"even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series .","Even in its own ridiculous terms, the sum of all fears generates little narrative momentum and invites unflattering comparisons with other episodes of the ryan series."
0,"though it inspires some ( out-of-field ) creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract .","Although it inspires a certain creative thought (out of field), the film is - to its own detriment - much more a cinematic collage than a polemical tract."
0,"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .","As predictable as the result of a game of general globetrotters, Juwanna Mann is even more ridiculous than you would expect from the guy-in-a-dress genre, and a personal minimum for everyone involved."
0,"sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist japanese jokes .","sinks into the usual goulash cafeteria of fart jokes, masturbation jokes, and Japanese racist jokes."
0,"where tom green stages his gags as assaults on america's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval .","Where Tom Green stages his gags as assaults on America’s instinctive moral sanctimony, Jackass lacks aspirations for social upheaval."
0,more of an intriguing curiosity than a gripping thriller .,More of an intriguing curiosity than a captivating thriller.
0,"the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood .","The April 2002 episode of the American War of Independence, with plenty of cgi and bushels of violence, but not a drop of human blood."
0,"contains all the substance of a twinkie -- easy to swallow , but scarcely nourishing .","contains all the substance of a twinkie - easy to swallow, but barely nourishing."
-1,return to neverland manages to straddle the line between another classic for the company and just another run-of-the-mill disney sequel intended for the home video market .,return to neverland manages to straddle the line between another classic for the company and just another banal Disney sequel aimed at the home video market.
0,rarely does a film so graceless and devoid of merit as this one come along .,It is rare for a film to be as devoid of grace and merit as this one.
0,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue .","It’s a thin notion, repeatedly stretched to present the length, flooded with flashy camera effects, buzzing house music and flat, flat dialogue."
0,"on a certain base level , blue crush delivers what it promises , just not well enough to recommend it .","On a certain basic level, Blue Crush offers what it promises, but not well enough to recommend it."
0,the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh's rise up the social ladder .,The colorful masseur is wasting his time on mood rather than riding with the inherent absurdity of ganesh’s ascension into the social ladder.
0," . . . an incredibly heavy-handed , manipulative dud that feels all too familiar .",". . . an incredibly heavy, manipulative guy who feels too familiar."
0,"wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .","wimps out going for that pg-13 note, so the more graphic violence is mostly offscreen and sexuality is muted."
1,"trapped presents a frightening and compelling 'what if ? ' scenario that will give most parents pause . . . . then , something terrible happens .",Trapped presents a frightening and compelling scenario that will give most parents a break. . . then something terrible happens.
0,"madonna has made herself over so often now , there's apparently nothing left to work with , sort of like michael jackson's nose .","Madonna has been done so often now, there’s apparently nothing left to work with, much like Michael Jackson’s nose."
0,"never having seen the first two films in the series , i can't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .","Having never seen the first two films in the series, I can't compare Friday the day after tomorrow with them, but nothing would change the fact that what we have here is a load of clams left in the teeming sun for a good three days."
0,"the story is lacking any real emotional impact , and the plot is both contrived and cliched .","The story lacks real emotional impact, and the plot is both artificial and clichéd."
0,"a depraved , incoherent , instantly disposable piece of hackery .","a depraved, incoherent, instantly disposable piece of hacking."
0,it's a bad action movie because there's no rooting interest and the spectacle is grotesque and boring .,It’s a bad action movie because there’s no rooting of interest and the show is grotesque and boring.
0,"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness .","[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trusting the intelligence of an audience, and it creates a general sense of abruptness."
-1,handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,beautiful and sincere but slightly awkward in its combination of entertainment and evangelical boosterism.
0,so aggressively cheery that pollyana would reach for a barf bag .,so aggressively gay that Pollyana would reach for a barf bag.
0,"scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick .","Scooby-doo doesn’t know if it wants to be a retro-refining exercise in the campy booster for older fans or a silly, nickelodeon-esque kiddie movie."
0,"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers's title-bout features .","Russell lacks the visual panache, the comedic touch, and perhaps the budget for Sommers’ title-end features."
0,highly uneven and inconsistent . . . margarita happy hour kinda resembles the el cheapo margaritas served within .,very uneven and inconsistent . . . margarita happy hour looks a bit like the margaritas el cheapo served in .
0,very stupid and annoying .,Very stupid and boring.
0,"the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it's really nothing more than warmed-over cold war paranoia .","The sum of all fears claims to be a serious exploration of nuclear terrorism, but it is really nothing more than the paranoia of the warmed Cold War."
0,a listless and desultory affair .,An apathetic and outdated affair.
0,represents the depths to which the girls-behaving-badly film has fallen .,This is the depth to which the film about girls who misbehave has fallen.
0,how inept is serving sara ? it makes even elizabeth hurley seem graceless and ugly .,how inept serves sara - it even makes hurley elizabeth seem graceless and ugly.
0,"jam-packed with literally bruising jokes . every five minutes or so , someone gets clocked .","Literally contusing jokes; every five minutes or so, someone is timed."
0,wins my vote for 'the 2002 enemy of cinema' award .,"won my vote for the ""Enemy of Cinema 2002"" award."
0,"any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .","Any shekhov is better than no shekhov, but it would be a shame if it was your introduction to one of the biggest coins of the last 100 years."
0,"helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .","Helmer Hudlin tries to make a trendy comedy, but his dependence on the slapstick defeats the possibility of creating a darker tome."
0,"lazy , miserable and smug . this is one of the biggest disappointments of the year .","Lazy, miserable and enough, it’s one of the biggest disappointments of the year."
0,formula 51 has dulled your senses faster and deeper than any recreational drug on the market .,Formula 51 has blunted your senses faster and deeper than any recreational drug on the market.
0,"every visual joke is milked , every set-up obvious and lengthy , every punchline predictable . there's no energy .","Every visual joke is dealt with, every setup obvious and long, every punchline predictable. there is no energy."
0,apparently writer-director attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .,"Apparently, the writer-director thought he had only to throw himself and his movie star wife sitting in their drawers to justify a movie."
0,"after the setup , the air leaks out of the movie , flattening its momentum with about an hour to go .","After the configuration, the air escapes from the film, flattening its momentum with about an hour to do."
0,"this is a poster movie , a mediocre tribute to films like them !","It's a poster film, a mediocre tribute to films like them!"
0,"at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .","At three o'clock and with very little story or character development, there is plenty of room for editing, and a much shorter cut would surely have resulted in a smoother, more focused narrative without sacrificing any of the cultural plot."
0,a bit too derivative to stand on its own as the psychological thriller it purports to be .,A little too derivative to stand alone as the psychological thriller it claims to be.
0,a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss .,A crude teen-oriented variation on a theme that playwright Craig Lucas explored with infinitely more grace and eloquence in his prelude to a kiss.
0,"the film's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .","The darkest moments of the film are smoothed out by an overwhelming need for inspiring news, especially in the final moments of cloying."
0,if you recognize zeus ( the dog from snatch ) it will make you wish you were at home watching that movie instead of in the theater watching this one .,If you recognize Zeus (the dog to snatch) it will make you wish you were home watching this movie instead of in the theater watching this one.
0,abysmally pathetic,Abyssally pathetic
0,"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , 'ah , yes , here we have a bad , bad , bad movie . '","It’s the kind of movie that you just have to watch for about thirty seconds before you say, ‘ah, yeah, here we have a bad, a bad, a bad movie.’"
0,"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .","The Shanghai Ghetto should be applauded for finding a new angle on a tireless story, but you may want to think twice before booking a passage."
0,plays like a checklist of everything rob reiner and his cast were sending up .,Plays as a check list of any rob queener and his cast was sending up.
0,"there's too much forced drama in this wildly uneven movie , about a young man's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .","There is too much forced drama in this wildly uneven film, about a young man’s battle with his inescapable past and uncertain future in a very shapeable but largely unsatisfactory present."
1,"it's at once laughable and compulsively watchable , in its committed dumbness .","It is both laughable and compulsively observable, in its engaged mutism."
0,"all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .","All the sensuality, all the eroticism of a good vampire tale has been, forgive the pun, sucked in and replaced by goofiness."
0,"a cross between blow and boyz n the hood , this movie strives to be more , but doesn't quite get there . good performances keep it from being a total rehash .","a cross between blow and boyz n the hood, this film strives to be more, but does not quite succeed. good performances prevent it from being a total rehash."
0,"the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .","The scenario is hugely crushed, with tons and tons of dialogues - most being given to children."
-1,troll the cult section of your local video store for the real deal .,troll the cult section of your local video store for the real deal.
0,"at times , the movie looks genuinely pretty . your nightmares , on the other hand , will be anything but . not even felinni would know what to make of this italian freakshow .","Sometimes the movie looks really pretty. your nightmares, on the other hand, will be anything but. even the felines wouldn’t know what to do with this Italian freakshow."
0,"elmo touts his drug as being 51 times stronger than coke . if you're looking for a tale of brits behaving badly , watch snatch again . it's 51 times better than this .","Elmo touts his drug as being 51 times stronger than coke. if you’re looking for a brits story misbehave, watch it rip up again. it’s 51 times better than that."
0,"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny .","It’s hard to imagine that someone who has reached puberty actually finds the characters in lazy or their antics amusing, let alone funny."
0,"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that 'zany' doesn't necessarily mean 'funny . '","Despite its promising cast of characters, the big problem remains a series of loosely related vignettes that only prove that “zany” doesn’t necessarily mean “funny.”"
0,"both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .","both strident and soporific, and because everything is repeated five or six times, it may seem tiring and simple-minded."
0,does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny .,doesn’t go far enough in its humor or stock ideas to stand out as particularly memorable or even anything that funny.
0,neither revelatory nor truly edgy--merely crassly flamboyant and comedically labored .,neither revealing nor really nervous – simply grossly flamboyant and comically laborious.
0,"just about everyone involved here seems to be coasting . there are a few modest laughs , but certainly no thrills .","There are a few modest laughs, but certainly no thrills."
1,fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,fails so fundamentally at all conventional levels that it reaches a sort of wacky grandeur.
0,"there's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film's simple title .","There is a persistent theatrical feeling and a far-fetched quality in the manner of storytelling, which undermines the devastating impact of the total loss personified in the simple title of the film."
0,"while howard's appreciation of brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast .","While Howard’s appreciation for Brown and his writing is clearly well-intentioned and sincere, the film would be impossible to accept without the support of the cast."
0,"a preposterous , prurient whodunit .",an absurd and prurient whodunit.
0,"go , girls , right down the reality drain .","Come on, girls, down from the flight of reality."
0,"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .","By boasting of some of the least staged and most enlightened actions in memory, the impostor is as close as possible to an imitation film."
0,can be classified as one of those 'alternate reality' movies . . . except that it would have worked so much better dealing in only one reality .,can be classified as one of those “alternative reality” movies . . . except that it would have worked so much better in a single reality.
0,"predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle .","Predictable and sickening, although the brownie is so serious in his burning desire for the days before rap becomes nihilistic that it invokes more wit and bite than your average romantic quadrangle formula."
0," . . . unlikable , uninteresting , unfunny , and completely , utterly inept .",". . . unpleasant, uninteresting, funny, and completely, totally inept."
0,"the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own .","The film is so busy referencing other films and trying to be other films that it fails to have its own heart, mind or humor."
0,an imponderably stilted and self-consciously arty movie .,This is an incredibly slick and consciously arty movie.
0,"muddled , melodramatic paranormal romance is an all-time low for kevin costner .","The confusing, melodramatic paranormal romance is an all-time low for Kevin Costner."
0,too clumsy in key moments . . . to make a big splash .,Too clumsy in key moments... to make a big splash.
0,just a bunch of good actors flailing around in a caper that's neither original nor terribly funny .,just a bunch of good actors who are fluttering around in a capers that are neither original nor terribly funny.
0,`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy .,"""Matrix""-style massacres erupt throughout the film, but the film has a harder time balancing its violence with a kafka-inspired philosophy."
-1,"at least it's a fairly impressive debut from the director , charles stone iii .","At least that’s a pretty impressive start from the director, Charles Stone III."
0,"it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense .","Everything unfolds in a predictable way, and the adventures that unfold along the way seem repetitive and designed to fill the time, providing no real sense of suspense."
-1,wanker goths are on the loose ! run for your lives !,The wanker goths are on the run! run for your lives!
0,why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ?,Why would anyone throw the gorgeous Jackie Chan in a movie full of stunts and special effects?
0,"a grating , emaciated flick .","A network, an emaciated film."
0,"unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .","A writing without ambition emerges in the film, using a plot that could have come from an animated film writing manual."
0,presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .,presents a good case while failing to provide a reason for us to care beyond the very basic dictates of human decency.
0,"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .","we have poignant jostling against the farce, thoughtful dialogues set aside by one-liners, and a visual style that incorporates a rotoscope animation for no apparent reason except, perhaps, that it looks neat."
0, . . . unbearably lame .,. . . insufferably lame.
0,"according to the script , grant and bullock's characters are made for each other . but you'd never guess that from the performances .","Depending on the scenario, the grant and bullock characters are made for each other; but you would never guess that from the performances."
0,"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies .","The animation simply serves up a predictable, maudlin story that slides heavily from Bambi and the Lion King, but lacks the emotional resonance of either of these films."
0,ararat feels like a book report,Ararat feels like a book report
0,"steve oedekerk is , alas , no woody allen .","steve oedekerk is, alas, no wooded allen."
0,"a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .","It’s a bit like the imaginary sport he projects onto the screen – strong, violent and stupid."
0,"an amalgam of the fugitive , blade runner , and total recall , only without much energy or tension .","an amalgam of the fugitive, the blade runner, and the total recall, only without much energy or tension."
0,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing .","The actor is amateur, the cinematography is atrocious, the direction is clumsy, the writing is tasteless and the violence is both sinisterly graphic and ridiculously unconvincing."
0,"shows that jackie chan is getting older , and that's something i would rather live in denial about","shows that Jackie chan is getting older, and that's something I'd rather live in denial"
0,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp .","With misguided leads, banal dialogue and absurdly exaggerated climax, killing me gently is firmly part of the wellness camp."
0,"alas , the black-and-white archival footage of their act showcases pretty mediocre shtick .","Alas, the black and white archival footage of their act highlights quite mediocre shtick."
0,"the slapstick is labored , and the bigger setpieces flat .","the slapstick is plowed, and the largest pieces flat."
0,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,This is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks.
0,"the problem with the mayhem in formula 51 is not that it's offensive , but that it's boring .","The problem with the chaos in Formula 51 is not that it’s offensive, but that it’s annoying."
0,"much of the digitally altered footage appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome cliché .","Much of the digitally edited footage seems shredded, as if it were being filmed directly from a TV monitor, while the extensive use of archive footage quickly becomes a boring cliché."
0,"the film never rises above a conventional , two dimension tale",the film never rises above a conventional two-dimensional tale
0,"mark wahlberg . . . may look classy in a '60s-homage pokepie hat , but as a character he's dry , dry , dry .","Mark Wahlberg may seem classy in a 60’s poképie hat, but as a character, he’s dry, dry, dry."
0,"told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject .","told in a dispersed way, the film lives only intermittently at the height of the stories and faces and music of the men who are the subject."
0,the irony is that this film's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,The irony is that the cast of this film is uniformly superb; their performances could - should - have been allowed to be self-sufficient.
0,"now i can see why people thought i was too hard on "" the mothman prophecies "" .","Now I can see why people thought I was too hard on ""Mithman's Prophecies""."
0,"if ever a concept came handed down from the movie gods on a silver platter , this is it . if ever such a dependable concept was botched in execution , this is it .","If ever a concept came from the gods of cinema on a silver platter, it is this; if ever such a reliable concept was sloppy in execution, it is this."
1,"with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable "" formula 51 "" is somewhat entertaining , but it could have been much stronger .","With an unusual protagonist (a jackson wearing a kilt) and a subject, the improbable ""Formula 51"" is somewhat entertaining, but it could have been much stronger."
1,sandra bullock's best dramatic performance to date ( is ) almost enough to lift ( this ) thrill-kill cat-and-mouser . . . above its paint-by-numbers plot .,The best dramatic performance of sandra bullock to date () is almost enough to lift (this) pulsating cat-and-mouse . . . above her number-painting plot.
0,a feel-good movie that doesn't give you enough to feel good about .,A wellness movie that doesn’t give you enough to feel good.
0,"adolescents will be adequately served by the movie's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service . '","Teenagers will be sufficiently served by the film’s sophomore mix of shenanigans and slapstick, though the more lascivious may be disappointed by the relative modesty of a film that offers a “topless tutoring service.”"
0,this mistaken-identity picture is so film-culture referential that the final product is a ghost .,This mistaken identity image is so referential that the final product is a ghost.
0,the picture emerges as a surprisingly anemic disappointment .,The picture appears to be a surprisingly anemic disappointment.
0,de niro cries . you'll cry for your money back .,You will cry for your money.
0,"slap me , i saw this movie .","Slap me, I saw this movie."
0,"[the kid's] just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .","[the kid] is just too bratty for sympathy, and as the movie expands to its finale, its little changes ring hollow."
0,"behind the glitz , hollywood is sordid and disgusting . quelle surprise !","behind the pomp, hollywood is sordid and disgusting. what a surprise!"
0,"scherfig , who has had a successful career in tv , tackles more than she can handle .","Scherfig, who has had a successful career on television, tackles more than she can handle."
0,"just consider what new best friend does not have , beginning with the minor omission of a screenplay .","Just consider what the new best friend doesn’t have, starting with the minor omission of a scenario."
0,oscar caliber cast doesn't live up to material,The cast Oscar caliber is not at the height of the material
0,"the problems of the people in love in the time of money are hardly specific to their era . they just have problems , which are neither original nor are presented in convincing way .","The problems of lovers at the time of money are hardly specific to their time; they just have problems, which are neither original nor convincingly presented."
0,"carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , 'if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '","Carrying this thin film on his nimble shoulders, chan wades through putrid writing, direction and timing with a smile that says, “If I stay positive, maybe I can channel one of my biggest images, drunk master.”"
0,so putrid it is not worth the price of the match that should be used to burn every print of the film .,"So putrid, it is not worth the match price that should be used to burn every impression of the movie."
0,"in the end , the movie bogs down in insignificance , saying nothing about kennedy's assassination and revealing nothing about the pathology it pretends to investigate .","Ultimately, the film gets bogged down in insignificance, saying nothing about Kennedy’s assassination and revealing nothing about the pathology he claims to be investigating."
0,starts out ballsy and stylish but fails to keep it up and settles into clichés .,"starts ballsy and elegant, but fails to maintain it and settles in the shots."
0,sometimes makes less sense than the bruckheimeresque american action flicks it emulates .,Sometimes less meaningful than the American action films Brutkheimeresque that he emulates.
0,"one of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation .","One of those films where the characters inhabit this special annex of hell where adults behave like children, children behave like adults and everyone screams at the top of their lungs, whatever the situation."
0,there's only one way to kill michael myers for good : stop buying tickets to these movies .,There's only one way to kill Michael Myers for good: stop buying tickets to these movies.
0,bland but harmless .,Bland but harmless.
0,'rare birds' tries to force its quirkiness upon the audience .,“Rare Birds” tries to force its oddity on the public.
0,the movie is about as humorous as watching your favorite pet get buried alive .,The movie is about as funny as watching your favorite pet be buried alive.
0,"resident evil is what comes from taking john carpenter's ghosts of mars and eliminating the beheadings . in other words , about as bad a film you're likely to see all year .","Resident Evil is what comes from taking the ghosts of John Carpenter from Mars and eliminating beheadings; in other words, about as bad as a movie you’re likely to see all year round."
0,five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before .,Five screenwriters are credited with the clichéd script; it seems that everyone has watered down the version of the one before.
0,the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break .,the whole takes place like a particularly amateur episode of spellbinding that takes place during the spring holidays.
0,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .","Well done, but uninvolved, Bloodwork is not a terrible movie, just a horribly obvious movie – a necklace that doesn’t pay much for a murder mystery."
0,"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat .","So we have ten little Indians meeting Friday the 13th by way of clean and sober, filmed on the carpenter's set of the thing and loaded with actors that you are most likely to find on the next inevitable incarnation of the boat of love."
0,the movie's blatant derivativeness is one reason it's so lackluster .,The blatant derision of the film is one of the reasons why it is so dull.
0,"la de salma es una versión de frida superficial , preciosista y sin ningún contenido .","la de salma es una versin de frida superficiale , preciosista y sin ningn contentdo ."
1,"kids don't mind crappy movies as much as adults , provided there's lots of cute animals and clumsy people . 'snow dogs' has both .","Kids don’t bother me about crappy movies as much as adults do, provided there are plenty of cute animals and clumsy people out there."
0,it's almost as if it's an elaborate dare more than a full-blooded film .,It’s almost as if it’s a complex dare more than a full-fledged movie.
1,"wobbly senegalese updating of "" carmen "" which is best for the stunning star turn by djeinaba diop gai","Wobbly senegalese update of ""carmen"" which is the best for the beautiful star tour by djeinaba diop gay"
